C.x,C.y,C.z,v.x,v.y,v.z,a.x,a.y,a.z,w.x,w.y,w.z,q.w,q.x,q.y,q.z,lf.theta,lf.beta,lf.theta_d,lf.beta_d,rf.theta,rf.beta,rf.theta_d,rf.beta_d,rh.theta,rh.beta,rh.theta_d,rh.beta_d,lh.theta,lh.beta,lh.theta_d,lh.beta_d,lf.contact,rf.contact,rh.contact,lh.contact,lf.dist,rf.dist,rh.dist,lh.dist
-1.00785,2.00624,0.11552,-0.027498937091562432,0.0006659345754165227,0.005936149298132634,-0.005001278744581015,-0.004578394689713225,-0.010439992840721501,3.37229e-07,0.00100036,-1.41315e-05,1.0,1.02833e-07,1.9102e-05,-7.72116e-06,0.332533972839036,-0.14476999999999995,0.06060000000000093,-0.2343999999999999,0.364233472839036,-0.23288950000000003,0.11229999999999574,-0.37709999999999966,0.36420847283903607,0.23292250000000003,0.11239999999999861,0.37680000000000213,0.33250197283903604,0.144807,0.06090000000000123,0.2340999999999996,0.0,0.0,0.0,0.0,0.115278,0.116534,0.116549,0.115293
-1.00799,2.00624,0.115547,-0.02756325526930116,0.0006752824631346158,0.005971580218210643,-0.012862548906370098,0.0018701788078583836,0.007100008239000033,3.37229e-07,0.000555961,-2.27603e-05,1.0,1.03686e-07,2.04919e-05,-7.77806e-06,0.33283647283903606,-0.14594249999999998,0.06049999999999944,-0.23450000000000137,0.36479347283903607,-0.23477550000000003,0.11200000000000099,-0.37719999999999976,0.3647699728390361,0.23480700000000007,0.11230000000000129,0.37689999999999946,0.33280547283903605,0.1459775,0.06069999999999687,0.2340999999999982,0.0,0.0,0.0,0.0,0.115305,0.116565,0.116581,0.115321
-1.00813,2.00624,0.115574,-0.027598367889453097,0.0006580450514736757,0.005926800553520537,-0.007024476624167966,-0.0034468076779878617,-0.008939990737067305,3.37229e-07,0.000494453,-2.07716e-05,1.0,1.04537e-07,2.1728e-05,-7.82999e-06,0.33313797283903596,-0.14711500000000005,0.060299999999997855,-0.2344999999999972,0.365353472839036,-0.23666150000000002,0.11200000000000099,-0.37719999999999976,0.36533097283903604,0.236691,0.11219999999999841,0.3767999999999966,0.33310897283903607,0.147148,0.06070000000000103,0.2340999999999996,0.0,0.0,0.0,0.0,0.115332,0.116596,0.116614,0.115349
-1.00826,2.00625,0.1156,-0.027623079312851122,0.0006365838675597448,0.005866102005993671,-0.004928382755970204,-0.004291744183816375,-0.01212998966641976,3.37229e-07,0.000488572,-2.02358e-05,1.0,1.05389e-07,2.29494e-05,-7.88057e-06,0.3334389728390361,-0.14828699999999995,0.06020000000000053,-0.2343999999999999,0.36591297283903607,-0.238547,0.11190000000000366,-0.37710000000000243,0.365891472839036,0.23857549999999997,0.11210000000000109,0.376900000000005,0.33341147283903605,0.14831850000000002,0.06049999999999944,0.23410000000000097,0.0,0.0,0.0,0.0,0.115359,0.116627,0.116646,0.115377
-1.0084,2.00625,0.115627,-0.027883380305546684,0.000725553593793415,0.005972055406716247,-0.05207115789359534,0.017795019373003314,0.021180009927990184,3.37229e-07,-0.000181988,-4.44924e-05,1.0,1.06226e-07,2.24945e-05,-7.99181e-06,0.33373997283903606,-0.14945899999999995,0.06020000000000053,-0.2343999999999999,0.36647147283903614,-0.24043349999999997,0.11169999999999791,-0.3772999999999971,0.36645097283903605,0.24045999999999998,0.11190000000000089,0.37689999999999946,0.33371397283903603,0.14948899999999998,0.06050000000000083,0.2340999999999996,0.0,0.0,0.0,0.0,0.115386,0.11666,0.116678,0.115404
-1.00854,2.00625,0.115655,-0.027744305520408345,0.0008487665581772597,0.006117546094714704,0.02782255277454269,0.024642902861576516,0.029110011166043392,3.37229e-07,0.000544564,-9.37354e-06,1.0,1.07079e-07,2.38559e-05,-8.01524e-06,0.3340404728390361,-0.15063149999999997,0.06010000000000043,-0.2345,0.367029972839036,-0.242319,0.11169999999999791,-0.37710000000000243,0.3670104728390361,0.24234450000000005,0.11190000000000089,0.37689999999999946,0.33401597283903606,0.15066000000000002,0.06039999999999934,0.23420000000000107,0.0,0.0,0.0,0.0,0.115414,0.116693,0.116712,0.115433
-1.00868,2.00626,0.115682,-0.027676627968177617,0.0008612262823678645,0.006097103977964319,0.013533991596620238,0.002491946330247093,-0.004069986981390272,3.37229e-07,0.000761248,-2.65199e-06,1.0,1.07937e-07,2.5759e-05,-8.02187e-06,0.334339972839036,-0.15180400000000005,0.05990000000000023,-0.2345,0.36758747283903603,-0.24420449999999994,0.11149999999999771,-0.3770999999999969,0.36756897283903606,0.244229,0.11169999999999791,0.3768999999999967,0.33431697283903605,0.151831,0.06020000000000053,0.2341999999999997,0.0,0.0,0.0,0.0,0.115441,0.116725,0.116746,0.115461
-1.00882,2.00626,0.115709,-0.02765854806931411,0.0008369953394561497,0.006050260271022509,0.003623356750682578,-0.004846060223310361,-0.009349984999078131,3.37229e-07,0.000756688,-1.69025e-06,1.0,1.08796e-07,2.76507e-05,-8.02609e-06,0.33463947283903606,-0.15297649999999996,0.05989999999999884,-0.23450000000000137,0.3681444728390361,-0.24609050000000005,0.11140000000000316,-0.37720000000000253,0.3681274728390361,0.2461135,0.11170000000000346,0.37690000000000223,0.3346174728390361,0.15300150000000004,0.06010000000000043,0.2340999999999996,0.0,0.0,0.0,0.0,0.115467,0.116757,0.116779,0.11549
-1.00896,2.00627,0.115736,-0.027662365193283397,0.0008134062120931881,0.006006238275489269,-0.0007567517072613638,-0.004717856756072719,-0.008789983144922076,3.37229e-07,0.000663636,-4.82069e-07,1.0,1.09652e-07,2.93098e-05,-8.0273e-06,0.334938472839036,-0.15414850000000002,0.05980000000000013,-0.2343999999999999,0.36870147283903604,-0.2479765,0.11139999999999761,-0.377199999999997,0.3686849728390361,0.24799800000000005,0.11149999999999771,0.37690000000000223,0.33491747283903606,0.1541725,0.06000000000000033,0.2341999999999997,0.0,0.0,0.0,0.0,0.115494,0.116789,0.116813,0.115518
-1.0091,2.00627,0.115763,-0.027682679071239828,0.0007909825484626495,0.00596029852022898,-0.0040667189651907775,-0.00448462328437278,-0.009169981473275968,3.37229e-07,0.000567622,-2.43938e-06,1.0,1.10506e-07,3.07289e-05,-8.0334e-06,0.33523747283903604,-0.15532049999999997,0.05980000000000013,-0.2343999999999999,0.369257972839036,-0.24986199999999997,0.11130000000000029,-0.37709999999999966,0.369242472839036,0.24988249999999995,0.11150000000000049,0.37689999999999946,0.335217472839036,0.15534349999999997,0.05999999999999894,0.23420000000000107,0.0,0.0,0.0,0.0,0.115521,0.116821,0.116846,0.115546
-1.00923,2.00628,0.115789,-0.027712389277698056,0.000776297454207517,0.005919116056716648,-0.0059228227230966254,-0.00293697982120401,-0.008219980130517612,3.37229e-07,0.000437635,-4.4614e-06,1.0,1.11358e-07,3.1823e-05,-8.04455e-06,0.335535972839036,-0.156493,0.05970000000000003,-0.2345,0.369813972839036,-0.251748,0.11120000000000019,-0.37719999999999976,0.369799472839036,0.2517675,0.11140000000000039,0.37699999999999956,0.33551697283903603,0.156515,0.05990000000000023,0.2342999999999998,0.0,0.0,0.0,0.0,0.115548,0.116853,0.116878,0.115573
-1.00937,2.00628,0.115816,-0.02774339572298987,0.0007615210975805048,0.0058743291858914595,-0.006204726218979248,-0.002955116340966378,-0.008949979107191197,3.37229e-07,0.000323706,-6.18273e-06,1.0,1.12207e-07,3.26322e-05,-8.06001e-06,0.33583397283903604,-0.157665,0.05959999999999993,-0.2343999999999999,0.37036997283903605,-0.253634,0.11120000000000019,-0.37719999999999976,0.370355472839036,0.25365249999999995,0.11119999999999741,0.3769999999999968,0.335815972839036,0.157686,0.05980000000000013,0.2341999999999997,0.0,0.0,0.0,0.0,0.115574,0.116884,0.116911,0.1156
-1.00951,2.00628,0.115842,-0.027772899009866795,0.0007455315266431045,0.00582531526310483,-0.0059052431368393,-0.003197562855167848,-0.009799978362986295,3.37229e-07,0.000230436,-7.88143e-06,1.0,1.13054e-07,3.32083e-05,-8.07971e-06,0.33613147283903605,-0.15883750000000002,0.05949999999999983,-0.2345,0.3709254728390361,-0.2555194999999999,0.11110000000000286,-0.37710000000000243,0.3709119728390361,0.255537,0.11130000000000306,0.37690000000000223,0.33611447283903606,0.1588575,0.05970000000000003,0.2342999999999998,0.0,0.0,0.0,0.0,0.115601,0.116916,0.116942,0.115627
-1.00965,2.00629,0.115868,-0.027795099724367868,0.000728466930028136,0.005772822400304421,-0.004442823360681669,-0.003412739358416052,-0.010489977858647137,3.37229e-07,0.000153925,-8.89257e-06,1.0,1.13899e-07,3.35931e-05,-8.10194e-06,0.336428972839036,-0.16001000000000004,0.05949999999999983,-0.2345,0.371480472839036,-0.2574055,0.11099999999999721,-0.377199999999997,0.37146747283903603,0.2574225,0.11109999999999731,0.3770999999999969,0.336412472839036,0.16002849999999993,0.05959999999999993,0.2341999999999997,0.0,0.0,0.0,0.0,0.115627,0.116947,0.116974,0.115654
-1.00979,2.00629,0.115893,-0.027804799245689408,0.0007134246708760048,0.005721456263672756,-0.0019316791905220419,-0.0030082058799005993,-0.010269977490004578,3.37229e-07,0.000111371,-7.91085e-06,1.0,1.14744e-07,3.38716e-05,-8.12172e-06,0.33672597283903605,-0.161182,0.05939999999999973,-0.2343999999999999,0.372034972839036,-0.259291,0.11089999999999989,-0.37709999999999966,0.372022972839036,0.25930699999999995,0.11110000000000009,0.37689999999999946,0.33671097283903606,0.1612,0.05970000000000003,0.2342999999999998,0.0,0.0,0.0,0.0,0.115653,0.116978,0.117005,0.115681
-1.00993,2.00629,0.115919,-0.027808799263571493,0.0007029817026201202,0.005674549620203893,-0.00079009306237122,-0.0020884424010155743,-0.009379977097006886,3.37229e-07,0.000117773,-6.48755e-06,1.0,1.15589e-07,3.4166e-05,-8.13794e-06,0.33702297283903604,-0.162354,0.05939999999999973,-0.2343999999999999,0.37258897283903614,-0.261177,0.11080000000000534,-0.3772000000000053,0.3725779728390361,0.26119200000000004,0.11099999999999721,0.37700000000000233,0.33700847283903607,0.1623715,0.05949999999999983,0.2342999999999998,0.0,0.0,0.0,0.0,0.115679,0.117008,0.117036,0.115707
-1.01007,2.0063,0.115944,-0.02782299937285399,0.0006926602308863248,0.00562739150669154,-0.002849528140207434,-0.002063918915659269,-0.009429976682078234,3.37229e-07,0.000123235,-8.90753e-06,1.0,1.16434e-07,3.44741e-05,-8.16021e-06,0.33731947283903596,-0.16352650000000002,0.05930000000000102,-0.2344999999999986,0.3731434728390361,-0.26306250000000014,0.11089999999999711,-0.37710000000000243,0.373132472839036,0.26307749999999996,0.11089999999999989,0.37709999999999966,0.3373059728390361,0.163543,0.05949999999999983,0.2342999999999998,0.0,0.0,0.0,0.0,0.115705,0.117039,0.117066,0.115733
-1.01021,2.0063,0.115969,-0.027826192216740188,0.0006337107158456045,0.005656411540925874,-0.0006391053620443881,-0.011790095459568214,0.005800022349999878,3.37229e-07,-0.000289235,3.74152e-06,1.0,1.17271e-07,3.3751e-05,-8.15085e-06,0.33761647283903606,-0.16469849999999997,0.05939999999999973,-0.2343999999999999,0.3736974728390361,-0.26494850000000003,0.11079999999999979,-0.37719999999999976,0.37368697283903607,0.26496200000000003,0.11090000000000266,0.37690000000000223,0.337602972839036,0.16471399999999997,0.05939999999999973,0.2341999999999997,0.0,0.0,0.0,0.0,0.115732,0.117069,0.117096,0.115759
-1.01035,2.0063,0.115995,-0.02783628876518666,0.0005766083451465851,0.0056694576902640535,-0.002029922563839095,-0.011420311974314281,0.0026100219516962397,3.37229e-07,-0.000120845,-8.75367e-06,1.0,1.18111e-07,3.34489e-05,-8.17274e-06,0.337912472839036,-0.16587050000000003,0.059200000000002306,-0.23440000000000266,0.374250972839036,-0.26683399999999996,0.11069999999999691,-0.3770999999999969,0.374241472839036,0.26684749999999996,0.11089999999999989,0.37709999999999966,0.33789947283903604,0.1658855,0.059300000000002406,0.23430000000000256,0.0,0.0,0.0,0.0,0.115759,0.117099,0.117126,0.115785
-1.01049,2.00631,0.11602,-0.02787028235219091,0.0005620921210182381,0.0056288727146160365,-0.006784560649614217,-0.0029027884854107852,-0.00811997845369028,3.37229e-07,-0.000124111,-1.19717e-05,1.0,1.18951e-07,3.31386e-05,-8.20267e-06,0.33820847283903605,-0.16704350000000007,0.05919999999999814,-0.23460000000000147,0.374803972839036,-0.26871999999999996,0.11060000000000236,-0.37720000000000253,0.37479497283903607,0.268733,0.11070000000000246,0.37710000000000243,0.3381964728390361,0.16705750000000005,0.05939999999999834,0.23440000000000127,0.0,0.0,0.0,0.0,0.115785,0.11713,0.117156,0.115812
-1.01063,2.00631,0.116045,-0.02789407461478828,0.0005521069226135252,0.0055780623438566315,-0.004765468211378689,-0.0019967549869642667,-0.010169978945118174,3.37229e-07,-0.000152035,-1.29446e-05,1.0,1.1979e-07,3.27585e-05,-8.23503e-06,0.338504472839036,-0.16821550000000002,0.05920000000000092,-0.2343999999999985,0.375356972839036,-0.270606,0.11059999999999959,-0.3771999999999942,0.37534847283903605,0.2706175,0.11069999999999969,0.37689999999999946,0.3384924728390361,0.16822850000000006,0.05920000000000092,0.2341999999999983,0.0,0.0,0.0,0.0,0.115811,0.117159,0.117186,0.115838
-1.01076,2.00631,0.11607,-0.02789966823260619,0.0005441461994340309,0.005534659309323596,-0.001117442183154458,-0.0015917314797324392,-0.008679979342479882,3.37229e-07,-0.000124244,-1.16856e-05,1.0,1.20629e-07,3.24479e-05,-8.26424e-06,0.33879947283903605,-0.16938749999999997,0.05900000000000072,-0.2343999999999985,0.37591047283903606,-0.27249149999999994,0.11070000000000246,-0.37710000000000243,0.375901972839036,0.27250299999999994,0.11069999999999691,0.3770999999999969,0.33878897283903603,0.1694,0.05929999999999824,0.23430000000000117,0.0,0.0,0.0,0.0,0.115838,0.117189,0.117215,0.115864
-1.0109,2.00631,0.116094,-0.02789736425224621,0.0005398277835977688,0.005496816974347259,0.0004645430030522327,-0.0008633389854716408,-0.0075699795136277,3.37229e-07,-5.3884e-05,-1.04234e-05,1.0,1.2147e-07,3.23132e-05,-8.2903e-06,0.339094972839036,-0.17056000000000004,0.05909999999999804,-0.23450000000000137,0.37646247283903606,-0.2743775,0.11039999999999939,-0.37719999999999976,0.376454972839036,0.27438799999999997,0.11059999999999959,0.37699999999999956,0.3390849728390361,0.17057200000000003,0.05920000000000092,0.2343999999999985,0.0,0.0,0.0,0.0,0.115863,0.117218,0.117244,0.115889
-1.01104,2.00632,0.116119,-0.027890961749521076,0.0005332677704408891,0.005455356038817383,0.0012684478072357347,-0.0013118545084744313,-0.008289979482926313,3.37229e-07,9.67454e-06,-8.01779e-06,1.0,1.22313e-07,3.23374e-05,-8.31035e-06,0.339390472839036,-0.17173250000000007,0.05910000000000082,-0.2344999999999986,0.377015472839036,-0.2762635,0.11059999999999681,-0.377199999999997,0.377007472839036,0.27627349999999995,0.11049999999999949,0.37709999999999966,0.339380472839036,0.17174349999999994,0.05910000000000082,0.2342999999999984,0.0,0.0,0.0,0.0,0.115889,0.117247,0.117273,0.115915
-1.01118,2.00632,0.116143,-0.027887860372591663,0.0005237359002081374,0.005409707394828814,0.0006337037094029939,-0.0019060910313812513,-0.009129979281178535,3.37229e-07,6.3463e-05,-6.59923e-06,1.0,1.23157e-07,3.2496e-05,-8.32684e-06,0.33968547283903605,-0.17290450000000002,0.05899999999999794,-0.23440000000000127,0.3775679728390361,-0.2781490000000001,0.11050000000000504,-0.3771000000000052,0.377560472839036,0.2781585,0.11060000000000514,0.3770000000000051,0.3396759728390361,0.17291500000000007,0.05909999999999804,0.23430000000000117,0.0,0.0,0.0,0.0,0.115914,0.117276,0.117302,0.11594
-1.01132,2.00632,0.116167,-0.0278981603803294,0.0005201535035768413,0.0053713535519885275,-0.0020718661784210556,-0.0007163235379925499,-0.007669978979020442,3.37229e-07,9.44239e-05,-8.7784e-06,1.0,1.24001e-07,3.27321e-05,-8.34879e-06,0.339979972839036,-0.17407700000000004,0.05890000000000062,-0.2344999999999986,0.3781199728390361,-0.28003500000000003,0.11039999999999939,-0.37719999999999976,0.37811297283903605,0.280044,0.11049999999999949,0.37709999999999966,0.339971472839036,0.17408649999999995,0.05910000000000082,0.2342999999999984,0.0,0.0,0.0,0.0,0.11594,0.117304,0.11733,0.115966
-1.01146,2.00632,0.116191,-0.028033358819108043,0.0006594422146948186,0.005497357140382253,-0.027027958743994895,0.027858756031377392,0.025190019614131032,3.37229e-07,-0.000445731,-3.6183e-05,1.0,1.24832e-07,3.16178e-05,-8.43925e-06,0.34027497283903607,-0.175249,0.059000000000003494,-0.23440000000000127,0.3786714728390361,-0.2819204999999999,0.11029999999999651,-0.3770999999999969,0.3786654728390361,0.28192950000000006,0.11049999999999949,0.37709999999999966,0.34026647283903605,0.1752585,0.05900000000000072,0.23440000000000405,0.0,0.0,0.0,0.0,0.115965,0.117334,0.11736,0.115991
-1.0116,2.00633,0.116216,-0.028117144049582345,0.0006858733073030352,0.005498540685206344,-0.01675866990753667,0.005287229611852033,0.00022001791302450613,3.37229e-07,-0.000560885,-3.91394e-05,1.0,1.2566e-07,3.02156e-05,-8.5371e-06,0.34056947283903605,-0.1764215,0.05889999999999784,-0.23450000000000137,0.37922347283903607,-0.2838065,0.11039999999999939,-0.37719999999999976,0.379217472839036,0.28381449999999997,0.11039999999999661,0.3769999999999968,0.34056147283903604,0.1764305,0.05900000000000072,0.2343999999999985,0.0,0.0,0.0,0.0,0.115991,0.117365,0.117389,0.116016
-1.01174,2.00633,0.11624,-0.028180525111620378,0.0006921831358234252,0.005476338697147552,-0.01268274265904583,0.0012632431934059118,-0.0044599839670187436,3.37229e-07,-0.000651832,-4.32395e-05,1.0,1.26486e-07,2.8586e-05,-8.6452e-06,0.340863472839036,-0.17759350000000002,0.05880000000000052,-0.2343999999999985,0.37977497283903605,-0.28569200000000006,0.11030000000000206,-0.37710000000000243,0.37976897283903605,0.2857,0.11030000000000206,0.37710000000000243,0.3408564728390361,0.17760250000000002,0.05900000000000072,0.2343999999999985,0.0,0.0,0.0,0.0,0.116017,0.117395,0.117418,0.11604
-1.01188,2.00634,0.116265,-0.02805562518895185,0.0008177599350941092,0.0055884391224302644,0.024976310701327952,0.025116106742152894,0.022410015178714104,3.37229e-07,-0.000308771,-3.13517e-05,1.0,1.2732e-07,2.7814e-05,-8.72358e-06,0.34115797283903604,-0.17876599999999998,0.05890000000000062,-0.2344999999999986,0.38032697283903605,-0.287578,0.11039999999999939,-0.37719999999999976,0.38032147283903606,0.28758550000000005,0.11049999999999949,0.37709999999999966,0.34115097283903606,0.17877400000000002,0.05889999999999784,0.23430000000000117,0.0,0.0,0.0,0.0,0.116043,0.117426,0.117448,0.116065
-1.01202,2.00634,0.11629,-0.027989516833593315,0.0008418704036392366,0.005585996629062152,0.013217846279671819,0.004822980280032283,-0.0004999856639429368,3.37229e-07,-0.000313257,-2.63947e-05,1.0,1.28154e-07,2.70309e-05,-8.78956e-06,0.34145197283903606,-0.17993800000000004,0.05879999999999774,-0.23440000000000127,0.380877972839036,-0.28946400000000005,0.11020000000000196,-0.37720000000000253,0.3808729728390361,0.28947100000000003,0.11030000000000484,0.37709999999999966,0.34144547283903603,0.17994549999999998,0.05890000000000062,0.2342999999999984,0.0,0.0,0.0,0.0,0.116068,0.117457,0.117478,0.11609
-1.01216,2.00634,0.116315,-0.027939110876586883,0.0008598200378606082,0.00558332050542031,0.010082416167987633,0.0035904937922408018,-0.0005399862492794227,3.37229e-07,-0.000223023,-2.33387e-05,1.0,1.28991e-07,2.64733e-05,-8.84791e-06,0.34174647283903603,-0.18111049999999995,0.05890000000000062,-0.2344999999999986,0.3814294728390361,-0.2913495,0.11029999999999651,-0.3770999999999969,0.381424472839036,0.29135649999999996,0.11029999999999651,0.3770999999999969,0.341739972839036,0.18111799999999997,0.05889999999999784,0.23450000000000137,0.0,0.0,0.0,0.0,0.116094,0.117488,0.117509,0.116115
-1.0123,2.00635,0.11634,-0.02790720665855383,0.0008705816116700463,0.00557010123406385,0.006368811824283972,0.0021529472993573147,-0.0026499866014333406,3.37229e-07,-0.000136516,-2.14778e-05,1.0,1.2983e-07,2.61321e-05,-8.9016e-06,0.34204047283903605,-0.18228250000000001,0.058800000000003294,-0.23440000000000127,0.381980472839036,-0.2932355000000001,0.11020000000000196,-0.37720000000000253,0.38197547283903605,0.2932415,0.11019999999999919,0.37699999999999956,0.3420344728390361,0.18228950000000005,0.05890000000000062,0.2342999999999984,0.0,0.0,0.0,0.0,0.116119,0.117519,0.11754,0.11614
